Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCH30,1843.70960162,OUT013
FDS60,428.122517694,OUT010
FDG08,2647.84602587,OUT046
FDX38,785.581146302,OUT017
FDD22,1914.8356457,OUT017
FDW51,3480.31041595,OUT013
FDL09,2544.14624508,OUT017
FDZ60,1649.97673361,OUT045
NCH07,2624.30904116,OUT046
NCQ41,3115.70280223,OUT049
FDW04,2003.5941057,OUT049
FDI08,6149.77193526,OUT027
FDR19,353.126467094,OUT019
FDV13,1309.269915,OUT046
FDB52,4340.10846936,OUT017
FDZ48,3145.86592842,OUT027
NCO14,792.401256457,OUT049
FDZ50,3303.30125169,OUT013
FDN27,280.143404611,OUT019
FDQ60,2101.33344313,OUT013
FDR49,784.010472304,OUT017
DRJ35,1379.79303861,OUT027
DRI49,1299.56862044,OUT017
FDB47,3720.21603826,OUT017
FDP37,279.088802952,OUT010
FDR26,2801.43959314,OUT049
FDY31,353.345099085,OUT019
FDC11,1313.75730081,OUT045
DRP47,4309.26235459,OUT035
NCY54,2781.8866402,OUT018
FDR27,2117.80617603,OUT046
FDQ21,280.684246947,OUT019
NCQ29,4042.43798525,OUT035
FDJ02,2893.31392037,OUT046
FDE21,1796.83739609,OUT018
FDM39,2814.47960967,OUT046
FDZ01,1668.81434033,OUT017
NCB19,1251.44319356,OUT018
FDU03,3281.05749548,OUT046
FDP27,3314.01939338,OUT049
DRF01,2491.82106698,OUT045
FDM03,1516.86290113,OUT049
FDV01,2474.35698323,OUT046
FDS16,2890.92534475,OUT046
FDO45,1313.79799883,OUT035
NCX06,2833.27235605,OUT035
FDP13,667.998990237,OUT046
NCR38,3447.08874124,OUT018
FDA01,866.129372031,OUT013
FDT26,1920.13272183,OUT017
FDD44,6149.77193526,OUT027
FDB26,863.39270419,OUT013
FDP45,581.404813601,OUT019
NCP55,943.543317707,OUT046
FDT23,1390.56989042,OUT017
FDO51,661.566851561,OUT045
FDA44,943.440379485,OUT046
NCJ31,3402.45742613,OUT018
FDX37,1494.54505443,OUT045
NCD18,4172.87025743,OUT049
FDN40,4115.13541595,OUT027
FDL33,3303.39700075,OUT017
DRF48,3306.92414884,OUT035
FDW08,1517.15555444,OUT035
FDX39,3347.57981594,OUT018
FDB38,2504.95061225,OUT049
FDY46,2916.12541534,OUT018
NCB06,2623.27075097,OUT049
FDA34,3156.65454617,OUT035
FDA35,1878.44867362,OUT045
FDQ07,3720.94815364,OUT035
FDU32,1892.25073176,OUT045
FDU26,1994.74354083,OUT013
FDU13,353.339956036,OUT010
FDO09,4050.58207974,OUT035
FDW03,228.030254813,OUT019
FDB38,2484.64266406,OUT013
FDL26,353.583178632,OUT010
NCN43,1893.86730691,OUT045
FDH08,3701.65490319,OUT045
NCC31,355.834722508,OUT019
FDH14,2001.22545176,OUT035
FDL40,1567.5460431,OUT017
FDD20,2185.17242031,OUT035
NCV53,3966.36902182,OUT035
FDD16,1106.32491146,OUT045
FDP24,2096.82962909,OUT035
FDQ25,2813.18542944,OUT045
FDM38,906.100787,OUT035
NCT18,427.651349686,OUT010
FDM34,2008.61748155,OUT049
DRH37,414.471528002,OUT010
NCE07,2279.24372284,OUT013
FDG12,2170.44412901,OUT013
FDB59,577.015919665,OUT010
FDS10,3138.24259886,OUT018
FDN21,358.030305546,OUT010
FDM02,1311.68425969,OUT045
FDO44,1886.89552573,OUT049
NCN17,1516.36197573,OUT017
FDH16,1271.9493595,OUT018
FDL44,2498.22538204,OUT046
FDY47,1992.48541526,OUT017
DRI39,942.792595641,OUT046
NCX54,1447.9651367,OUT018
FDE59,597.936234219,OUT046
FDO46,2847.11696146,OUT045
DRE13,1434.93678847,OUT046
FDW14,1430.61011438,OUT013
FDF35,1649.98944874,OUT046
FDO50,223.19014526,OUT019
DRF49,1916.83121253,OUT017
FDT60,2108.74342979,OUT049
FDP38,728.586554873,OUT045
FDA31,4203.79827797,OUT027
FDY52,155.740400765,OUT010
FDD03,6149.94149802,OUT027
FDN52,1250.56782119,OUT018
FDU20,277.660493385,OUT010
FDD22,1669.92155824,OUT035
NCB55,155.566126839,OUT019
FDN27,1867.01254537,OUT045
FDD16,1432.77734052,OUT013
FDW48,1290.12019093,OUT046
DRN35,589.702298063,OUT045
FDX25,3285.00773177,OUT049
DRD49,3555.00461246,OUT049
FDE21,279.871626126,OUT019
FDN44,2635.67086231,OUT035
DRC01,794.021153316,OUT049
NCK30,4041.85715222,OUT046
FDU39,866.569857175,OUT013
FDB49,1645.29224356,OUT013
FDS12,1877.98222614,OUT045
FDR57,2299.91624166,OUT018
FDX22,5483.5773932,OUT027
FDC60,1447.06514703,OUT013
NCE42,3914.7763067,OUT049
NCK42,3851.25634987,OUT049
DRE01,3775.50021207,OUT017
FDE57,1832.62030996,OUT018
DRK59,580.530199671,OUT019
FDB10,6149.94149802,OUT027
FDQ25,2813.74323834,OUT046
FDY26,3867.90533907,OUT017
FDG28,4227.42964835,OUT049
FDM14,1649.79626414,OUT049
NCH29,1645.17527062,OUT049
FDD48,1932.88372353,OUT049
FDC17,3648.17266352,OUT045
DRH49,2464.70045139,OUT027
FDN44,2320.76353899,OUT018
FDC29,1863.62739265,OUT045
DRK01,224.610945208,OUT019
FDD48,1921.71194323,OUT017
FDB59,2841.00050444,OUT013
FDY45,580.986060496,OUT010
FDX60,1283.01622691,OUT035
FDT09,279.950808841,OUT010
DRB24,2282.73965336,OUT018
FDL13,3705.77535454,OUT035
FDN16,1809.50628018,OUT035
FDK57,2101.46403102,OUT013
FDO22,2383.59645408,OUT027
FDC57,491.035173632,OUT010
FDZ13,1289.48912296,OUT027
FDW27,2482.15986132,OUT013
FDX10,595.647983267,OUT049
FDY08,1818.37721966,OUT018
FDA49,1427.75323857,OUT017
FDC32,1404.93397183,OUT018
FDO04,914.178174249,OUT035
NCZ54,2900.16502881,OUT013
FDY40,787.631829995,OUT045
FDW36,1650.11713316,OUT045
FDE11,3297.78065393,OUT017
DRE37,2988.58707758,OUT045
NCK19,3305.90877288,OUT017
FDT19,2811.71725423,OUT035
FDE56,951.510471593,OUT045
FDZ57,279.535828682,OUT010
FDB35,1458.08142103,OUT035
FDF09,104.187824192,OUT010
FDO34,2686.9959355,OUT046
FDA55,3670.82336042,OUT046
NCM18,947.949988281,OUT035
FDJ20,280.206991504,OUT019
DRQ35,281.741107663,OUT019
FDG02,2847.0800745,OUT013
NCU29,2279.28753571,OUT018
FDL27,1384.07875357,OUT027
NCA54,2833.9171401,OUT035
FDJ32,962.984028878,OUT035
FDB21,580.415431298,OUT019
FDR46,2607.62602827,OUT035
FDZ32,1671.77747453,OUT046
DRF36,2983.87664979,OUT017
NCU54,3707.26555282,OUT017
NCI31,586.050605253,OUT017
DRA59,3308.52864644,OUT035
NCC55,589.707399565,OUT045
FDE44,729.726540303,OUT018
NCN26,1791.15710987,OUT018
FDC11,1251.44518062,OUT049
FDV24,2341.97628483,OUT035
FDR40,167.038195492,OUT019
NCQ17,2510.88397719,OUT049
FDC46,3296.67618467,OUT045
NCM18,1110.00165654,OUT046
FDK16,1563.56988777,OUT046
FDI28,1285.78511781,OUT017
FDS11,3378.67877284,OUT018
DRD13,1109.90800539,OUT046
FDL36,1435.22060305,OUT035
FDI27,807.187221789,OUT013
FDJ53,279.763454524,OUT019
FDS44,3778.23779959,OUT045
FDE28,3564.47916499,OUT046
FDQ33,2290.82322075,OUT018
FDB37,3959.88382831,OUT017
FDQ31,1413.40828898,OUT045
NCQ05,2600.59069317,OUT046
FDE10,2108.97522841,OUT013
FDF38,656.022280858,OUT017
FDE50,485.065179631,OUT019
DRG37,354.533327819,OUT010
NCH06,3589.73770285,OUT049
FDY14,4355.13635358,OUT045
FDO27,1770.0108933,OUT017
FDQ19,3953.48883118,OUT049
FDZ26,581.042666799,OUT019
FDN51,4062.97840107,OUT013
FDK20,2174.85834007,OUT035
FDD40,2807.32163043,OUT018
DRI25,825.993912679,OUT018
FDH56,1917.61518438,OUT017
FDI36,5466.91076598,OUT027
DRH11,826.16378033,OUT018
NCV18,1407.94327051,OUT017
DRI01,2650.73569058,OUT049
DRE48,2866.27018265,OUT049
FDS51,943.146945199,OUT035
FDM38,727.817244833,OUT017
FDB60,5449.29426792,OUT027
FDY58,3703.23959608,OUT035
FDY22,1938.91426001,OUT045
FDF11,6149.77193526,OUT027
FDZ51,1485.95857466,OUT035
FDQ45,2854.24638035,OUT017
FDF17,3299.93916904,OUT035
NCF31,4105.16112275,OUT027
FDA37,1994.04761125,OUT013
FDO51,672.662286015,OUT046
FDF34,2842.08511272,OUT013
FDD57,1414.8343619,OUT018
FDO37,3924.00146901,OUT046
FDR49,735.037479645,OUT049
FDS39,2258.45609523,OUT049
FDI48,1321.34595107,OUT027
DRM35,3181.33194816,OUT049
FDV57,3287.67704644,OUT035
FDZ55,2611.55358447,OUT013
FDI28,1281.28319303,OUT035
FDS21,1088.41036979,OUT045
FDT34,1649.07342963,OUT013
DRI25,915.005539634,OUT035
FDT47,222.561541671,OUT010
DRH39,1117.79047893,OUT045
NCD54,2472.4082441,OUT045
FDU16,2508.54490109,OUT027
NCW29,1890.1560619,OUT045
FDV25,5483.83818913,OUT027
FDM56,1652.03466131,OUT035
FDZ04,1384.61635128,OUT027
FDG59,104.187824192,OUT019
FDI56,1437.17621631,OUT045
FDS33,1418.26407956,OUT035
FDC23,3147.20721706,OUT049
FDT11,3313.34894059,OUT049
FDG17,3731.48631634,OUT045
FDZ44,1856.28357246,OUT045
FDJ52,2609.94116627,OUT013
DRI23,2486.06926002,OUT046
DRE15,163.339471649,OUT010
NCF07,1668.13649591,OUT013
NCR29,824.789764215,OUT049
FDE44,104.187824192,OUT019
FDT23,1394.04090618,OUT035
NCG06,4059.18894752,OUT017
NCU41,490.314425186,OUT010
FDH46,1671.28238127,OUT017
FDV31,2649.67475718,OUT013
NCT41,4114.87910388,OUT027
FDE22,4148.46677376,OUT027
FDC26,1652.14479759,OUT045
DRF51,586.050605253,OUT017
NCY53,279.615352024,OUT019
FDY21,3116.75245104,OUT017
FDL27,1139.61243704,OUT013
FDZ34,3314.14973433,OUT049
NCF43,351.448066225,OUT010
FDC21,1812.98775621,OUT035
FDL26,2878.46523053,OUT013
FDT25,277.904315749,OUT010
NCR30,1134.6989424,OUT046
DRL23,228.872372492,OUT019
NCR05,3303.21903123,OUT049
NCE19,825.229991423,OUT018
FDY07,667.516755478,OUT035
FDB10,3781.32921548,OUT017
FDP57,1593.97371699,OUT013
FDU48,281.85168952,OUT019
FDH48,1305.24845027,OUT035
FDO33,1918.52285488,OUT035
NCU29,2597.43404879,OUT045
FDW35,671.256438334,OUT046
FDH05,581.625693314,OUT010
FDP26,1593.32767524,OUT049
DRG27,658.672595804,OUT035
FDQ33,2888.20849973,OUT046
FDH20,224.229751718,OUT010
FDV14,1436.52912473,OUT046
DRD01,942.129909569,OUT046
NCI17,1775.04610236,OUT049
FDF39,581.455233093,OUT010
FDX37,1587.56943808,OUT046
NCX17,3765.76016766,OUT035
FDN03,4034.61622572,OUT013
NCS41,476.750828955,OUT010
FDH34,3299.40619897,OUT045
NCX53,1848.38876776,OUT018
FDY31,2335.17876305,OUT046
FDD20,2187.19911561,OUT017
FDE51,785.16838183,OUT045
FDV27,1433.48647349,OUT046
FDF16,2340.82132529,OUT035
FDZ02,1636.25952081,OUT049
NCK05,1088.35817677,OUT045
FDM12,5296.14766129,OUT027
NCA05,2292.94453933,OUT018
FDX33,2519.96571102,OUT045
FDM25,3150.12325642,OUT049
FDE41,1250.87146312,OUT018
FDW14,1417.83733242,OUT045
NCD30,1636.82621902,OUT046
FDB23,581.549930618,OUT010
FDF45,966.445055717,OUT046
FDW20,2186.76408671,OUT017
FDF47,3733.70885702,OUT045
NCR05,577.09840302,OUT019
DRB01,3313.86944794,OUT046
FDE36,2356.75621211,OUT013
FDU56,3304.37488874,OUT049
FDB23,3881.57276031,OUT049
FDN48,1439.54932018,OUT049
FDS43,2951.36765855,OUT013
NCN05,2854.40105251,OUT013
NCL53,2651.55738211,OUT049
FDL56,1432.79677335,OUT046
FDH17,1415.82237354,OUT018
FDP37,2112.03211903,OUT046
FDG09,487.056934053,OUT019
FDA55,3681.25817011,OUT045
FDX31,3920.75069342,OUT049
FDJ41,4357.70768167,OUT045
DRC24,2612.35720381,OUT045
FDQ21,2185.45611703,OUT035
NCT54,1446.51680439,OUT045
FDH08,3682.06042428,OUT049
FDY38,3383.60131086,OUT018
DRM11,580.668916338,OUT010
FDG32,3511.02017178,OUT049
NCH18,3714.96170581,OUT046
FDI20,3649.35197923,OUT035
FDA33,2276.76929554,OUT018
FDN45,3504.31210971,OUT013
FDT45,155.479077762,OUT010
FDR32,3777.43195627,OUT035
FDA48,3738.28406618,OUT017
FDN23,2336.90925811,OUT017
NCR18,660.79783684,OUT035
FDD45,1447.44863584,OUT046
FDI22,3313.46969737,OUT018
FDT09,2198.3187339,OUT013
DRC24,4115.13541595,OUT027
FDT39,2595.65581139,OUT046
FDX28,1490.19941435,OUT045
FDA50,1409.42305172,OUT018
FDT33,4160.23432693,OUT027
FDQ60,2106.44816132,OUT049
NCM19,1474.43278436,OUT018
FDF40,4020.43842136,OUT046
NCI30,3725.373838,OUT035
FDK34,4218.64203262,OUT049
FDA38,6150.07952929,OUT027
FDT02,589.399845484,OUT045
FDC11,1309.03008056,OUT017
FDD08,668.983589619,OUT046
NCS29,4063.68652674,OUT046
DRI03,424.627891365,OUT010
FDK48,1104.63476649,OUT035
FDM52,2888.19605087,OUT049
FDP49,916.392512101,OUT035
DRA24,2500.48274926,OUT046
NCJ43,2655.28347967,OUT049
FDE11,3293.80295353,OUT045
FDP01,2470.36068708,OUT049
FDQ59,1249.96454267,OUT018
FDA43,489.977826692,OUT019
FDL14,2339.95808064,OUT017
FDV50,278.429185315,OUT010
FDT01,5483.66862637,OUT027
NCC42,2002.95031765,OUT035
FDO28,1982.19338099,OUT046
FDD32,167.065051259,OUT019
FDV45,2983.51605731,OUT035
NCW17,281.555992958,OUT019
NCJ17,2514.66602364,OUT027
NCF18,2974.99812686,OUT049
FDP01,2474.52107205,OUT045
FDH24,2490.11287215,OUT045
FDI38,5483.43936193,OUT027
FDX03,670.063944047,OUT035
FDY28,3517.97261233,OUT046
FDN34,2613.75740152,OUT018
FDJ02,2609.77943864,OUT045
FDW40,282.800626486,OUT019
FDX03,659.70311292,OUT017
FDE17,4105.16112275,OUT027
FDT58,2401.75849342,OUT046
FDI38,3829.04992034,OUT013
FDW22,3921.45712458,OUT035
FDS15,2633.81810121,OUT027
NCX06,2841.07602559,OUT013
DRK47,3774.66823276,OUT035
FDC23,5158.63737521,OUT027
FDM56,272.5928535,OUT010
FDP21,3305.47461698,OUT046
FDP58,3514.20867345,OUT046
FDA27,581.404813601,OUT019
FDK41,215.294023824,OUT019
NCH42,3684.29211202,OUT046
FDG29,663.049505394,OUT045
FDW15,2292.26058436,OUT018
FDD28,832.825248929,OUT018
FDQ37,3108.82853728,OUT049
FDC23,3152.14982009,OUT035
FDV13,1313.5264879,OUT035
FDK33,3630.60990082,OUT046
FDO33,1918.8440537,OUT013
FDN21,2487.66223995,OUT017
NCW06,5440.9295994,OUT027
FDI38,3855.09235354,OUT035
FDC21,2626.65321249,OUT027
NCS05,2204.41727966,OUT046
NCN53,595.881314417,OUT049
FDV40,160.233734337,OUT010
FDG60,4195.384628,OUT017
NCY30,5262.27117201,OUT027
FDM40,1896.49933682,OUT045
NCO30,2840.68988994,OUT046
FDK10,3294.10940637,OUT046
FDM36,2806.6174759,OUT045
FDN10,1925.23189143,OUT013
FDM46,1453.43260218,OUT018
FDX50,1677.92104882,OUT049
FDP33,4307.0292801,OUT045
FDO12,3113.87642434,OUT045
FDC28,1540.60517476,OUT013
FDO31,1410.4800863,OUT045
FDX45,2897.50079347,OUT035
FDV21,2110.3325199,OUT049
FDH04,1437.40906947,OUT049
NCG54,2676.41258079,OUT013
FDO13,2363.45584512,OUT046
FDA09,5172.73775298,OUT027
FDC38,2108.04656334,OUT017
NCO42,2464.67037297,OUT046
FDL45,2004.72618268,OUT049
NCK31,765.098890472,OUT013
FDM39,2835.60859438,OUT017
FDC22,489.980390263,OUT010
FDF46,1927.18358009,OUT046
FDQ37,2965.21613017,OUT045
FDH41,580.215839048,OUT010
FDQ04,669.648324158,OUT046
NCQ02,5281.71721729,OUT027
FDJ57,5281.31518284,OUT027
NCE07,2254.81508891,OUT049
FDE56,897.159529296,OUT013
FDI20,3627.36518911,OUT049
FDK36,729.759247294,OUT018
FDP08,5441.06763067,OUT027
FDF44,1995.41663837,OUT017
NCU53,2398.65453296,OUT017
FDF47,3742.95024365,OUT035
FDS55,352.784703518,OUT010
FDZ52,273.917937865,OUT010
FDL04,1447.34427975,OUT018
NCM26,2480.24632535,OUT035
FDX43,2409.96974922,OUT049
FDP52,3565.48140438,OUT049
DRK49,661.759124164,OUT045
FDE38,2351.04110134,OUT013
DRF13,2890.58137788,OUT035
FDK41,213.037067036,OUT010
FDJ04,3152.42277224,OUT027
FDZ44,1792.33124513,OUT018
FDS11,3657.46311706,OUT013
FDA55,3667.69604846,OUT049
NCW53,3098.30084,OUT046
FDB49,2616.42500689,OUT027
FDD23,3306.73549671,OUT017
NCV42,1695.04223664,OUT045
NCZ29,1815.85192346,OUT018
FDQ26,866.719722117,OUT013
FDV08,656.555760629,OUT017
FDC53,1570.19540031,OUT049
FDV58,491.431719533,OUT010
NCP02,155.566126839,OUT019
DRI37,916.687721401,OUT045
FDQ12,3679.13769036,OUT049
FDE33,1411.68107229,OUT046
FDX27,1476.20339081,OUT045
FDM22,734.128725654,OUT017
NCH30,279.674236987,OUT019
FDC04,3726.28571527,OUT017
FDO38,1294.50194407,OUT046
FDV52,3148.78742079,OUT027
FDB32,1551.27242773,OUT013
FDV43,787.698709902,OUT018
FDI24,2790.49224383,OUT018
FDR40,1404.29396327,OUT017
FDW02,2005.33525315,OUT049
FDE44,734.752511429,OUT049
FDL38,1436.38876215,OUT046
NCT54,222.133704202,OUT010
DRJ39,581.144123399,OUT010
FDW55,4042.05544393,OUT049
DRF13,352.281309344,OUT019
NCW17,2202.87155879,OUT049
FDP13,657.700260585,OUT035
FDS08,2781.17246737,OUT018
NCP17,961.8673008,OUT035
NCO53,3296.58234212,OUT035
FDH19,2798.33344727,OUT045
FDJ04,2095.00977423,OUT017
FDG10,824.931646276,OUT049
FDA40,214.998685289,OUT010
FDI53,2520.38338532,OUT045
FDU09,155.479077762,OUT010
FDK60,1490.29711699,OUT045
FDR43,585.782713388,OUT017
FDW22,3908.35718507,OUT017
DRP47,581.15301754,OUT010
DRG48,353.423577196,OUT010
FDA14,2893.25319446,OUT035
FDU49,1324.32440495,OUT013
FDK28,4350.29513457,OUT045
FDT19,2806.86869745,OUT046
NCQ42,1885.97310125,OUT045
FDD03,3755.90547755,OUT045
NCM53,1810.96749216,OUT013
NCX53,1912.62178631,OUT045
FDV14,2513.89573936,OUT027
NCZ54,2911.99068351,OUT017
FDB39,865.197542136,OUT013
DRC24,2606.4469457,OUT046
FDY36,1151.92715436,OUT013
FDN01,3154.03371277,OUT035
DRH25,929.458498788,OUT046
FDV08,673.875161287,OUT046
NCP53,3925.44416417,OUT049
FDU52,355.743744147,OUT010
NCI42,3585.11261877,OUT045
FDZ14,1989.50420065,OUT035
FDF11,3958.45626965,OUT046
FDQ13,1250.15475799,OUT018
FDO32,104.187824192,OUT010
DRJ37,2280.71046444,OUT018
FDY43,2951.73573878,OUT046
NCT41,2889.36023815,OUT017
NCV17,1902.84515674,OUT045
FDM04,1329.5683288,OUT027
DRB48,536.249154522,OUT018
FDM24,2327.62443819,OUT013
FDT37,4335.54865025,OUT049
NCO05,222.571051566,OUT010
FDL13,3688.32161971,OUT046
FDL15,2598.96198528,OUT017
FDB11,3373.53510807,OUT018
FDL14,355.203115575,OUT019
FDY10,279.88521348,OUT019
FDJ40,1835.31515378,OUT049
NCW18,4216.37233421,OUT046
NCY06,2001.81277045,OUT013
DRE13,1430.43733899,OUT018
FDA26,3722.30744986,OUT045
NCE19,155.45799426,OUT010
FDE33,1407.12128125,OUT035
DRL59,1329.22406752,OUT027
FDY07,793.874368403,OUT046
FDF57,2621.90584168,OUT018
FDM58,1538.52492424,OUT035
FDP26,2619.40156927,OUT027
FDY32,2516.32627031,OUT046
FDD51,104.187824192,OUT010
FDU22,1801.19220916,OUT018
FDZ49,3368.66895542,OUT018
NCI42,3618.82908365,OUT017
FDT04,1265.81917676,OUT027
NCU41,2963.16952221,OUT045
FDS56,4074.51132877,OUT045
NCN42,2468.69240996,OUT017
FDK34,4228.02924942,OUT046
FDB03,3765.89691982,OUT017
DRJ25,727.550996536,OUT035
FDT25,3166.13183443,OUT027
FDN20,2531.26449467,OUT013
FDP09,3614.44206727,OUT013
FDM20,580.372136767,OUT019
NCG55,1932.3945951,OUT046
NCP14,1809.68666752,OUT045
NCH06,3570.54149613,OUT046
FDV52,1923.70210493,OUT013
NCL07,657.89599449,OUT035
DRJ11,5429.31472438,OUT027
DRO59,1157.65281075,OUT013
FDW15,353.1622849,OUT010
NCQ30,2172.33794587,OUT035
NCN54,160.61255903,OUT019
FDY01,3148.25118533,OUT027
FDX39,4146.27969021,OUT035
FDH53,2464.66749837,OUT027
FDA57,658.432301456,OUT035
NCC07,270.792277026,OUT010
FDU28,2935.90966328,OUT013
FDK36,104.187824192,OUT010
FDR36,542.152039469,OUT018
NCQ17,2502.33391244,OUT035
FDS28,155.45799426,OUT019
FDE08,2601.72811291,OUT045
FDU22,2106.09143605,OUT046
FDG41,1813.43931659,OUT045
FDO31,163.303512009,OUT010
FDM21,580.999318138,OUT019
FDU40,2966.18555788,OUT017
FDV36,1829.37329356,OUT018
FDT10,1347.70638246,OUT027
FDX38,787.769750332,OUT045
NCU30,4154.76419826,OUT027
NCV06,2996.68357045,OUT049
FDT16,4068.6335561,OUT035
NCP41,2628.28505549,OUT027
FDZ56,2686.76599439,OUT017
FDC22,3310.08108111,OUT035
FDU10,655.775054412,OUT035
FDS46,1856.52692372,OUT045
FDO08,2382.65060998,OUT049
NCV42,1455.5103365,OUT018
FDP33,4312.51749236,OUT035
FDJ12,4067.72410144,OUT046
FDH04,1436.15722794,OUT045
NCU54,3474.4773249,OUT013
FDO36,432.982625601,OUT010
FDT37,6149.94149802,OUT027
FDD14,485.52518113,OUT010
FDA16,3876.43096169,OUT013
NCS42,224.42059909,OUT019
FDP10,228.424588056,OUT019
FDQ28,2604.39360277,OUT049
FDK57,277.718676694,OUT010
FDK02,1924.16219904,OUT013
FDW47,1811.79496501,OUT018
NCC42,1823.44973991,OUT018
FDQ37,2909.24870326,OUT018
FDL40,1475.33234682,OUT046
DRE13,215.536884237,OUT010
FDQ34,2619.40156927,OUT027
NCB54,2006.40845536,OUT046
FDS48,2888.14085478,OUT049
FDO15,1098.40240517,OUT045
NCT30,805.453409744,OUT013
FDU49,2511.17068328,OUT027
FDE21,1943.60503782,OUT046
FDS49,164.577085054,OUT019
FDT38,2511.20004619,OUT027
FDZ01,1669.46676366,OUT045
FDC41,1124.81335295,OUT035
DRG13,413.637718801,OUT010
NCZ42,3415.11835534,OUT018
NCM07,1412.64337127,OUT045
NCV17,1834.82551867,OUT018
DRK39,1406.90029772,OUT035
FDS37,1787.65533091,OUT018
FDV12,224.945427917,OUT019
NCG19,3393.69758137,OUT018
FDS51,916.658159605,OUT013
NCO14,672.629776493,OUT046
FDC38,2120.20325956,OUT046
FDN15,2252.58838827,OUT046
NCH42,3664.91867457,OUT013
FDQ22,598.018221122,OUT046
FDC05,2946.4690008,OUT013
FDZ31,2953.05905888,OUT013
DRJ23,2975.82045971,OUT049
FDC52,2606.86074708,OUT035
DRD12,217.663270238,OUT010
FDV55,2884.64181743,OUT017
FDD32,1300.6947624,OUT046
FDR01,3344.14932433,OUT049
FDY08,282.056347801,OUT019
FDQ45,2854.84754596,OUT045
DRN11,4096.81090873,OUT027
NCS05,1834.94755526,OUT018
FDY32,2520.58080716,OUT035
NCD31,2643.76479158,OUT045
NCE06,2515.68471329,OUT049
NCP14,1809.227907,OUT046
NCF18,490.251561078,OUT019
FDF14,2279.21462238,OUT018
FDB22,2488.94157574,OUT017
NCH54,2623.78902793,OUT049
FDU27,727.753420539,OUT035
FDS58,4146.51535268,OUT027
NCU29,2599.57736002,OUT035
FDJ57,2954.11653989,OUT013
FDL56,1427.99443492,OUT049
FDH60,3099.03220065,OUT035
FDN24,824.250994428,OUT018
FDD02,1990.67560579,OUT017
FDP15,4336.18275607,OUT017
FDB28,5477.90903779,OUT027
DRC49,2338.8466855,OUT045
NCG30,1812.69276286,OUT018
FDJ14,1225.28342654,OUT049
FDL52,589.399845484,OUT045
NCG19,6149.77193526,OUT027
NCN41,1990.97417547,OUT035
FDW22,3888.23431982,OUT013
FDI02,1839.82957322,OUT013
FDV51,2636.48836979,OUT045
FDV48,1399.81095596,OUT046
NCL17,282.548916203,OUT019
FDP46,1313.90831974,OUT045
FDU10,589.399845484,OUT045
FDT37,580.955163283,OUT010
FDI27,786.677201134,OUT035
FDN51,4063.67348176,OUT046
FDW07,1308.12178965,OUT035
FDN45,3516.78636641,OUT049
DRN37,4158.98307202,OUT027
DRF48,3313.32403076,OUT049
FDP38,155.45799426,OUT019
NCX18,5457.15755203,OUT027
FDK45,1790.39113032,OUT018
FDZ37,1249.3991014,OUT049
FDS50,3377.19423122,OUT018
NCR54,2921.27064828,OUT018
NCS17,1765.43845321,OUT035
FDV31,2653.16715895,OUT046
DRE27,1561.29035889,OUT017
FDN60,2609.63281004,OUT013
FDK26,3302.53083174,OUT013
FDX37,1439.2178308,OUT018
FDW31,3121.21815754,OUT046
FDX26,3275.68726041,OUT018
DRL49,282.724025167,OUT019
FDU49,1305.43829085,OUT017
FDY58,3684.27985009,OUT046
FDN03,4038.09462918,OUT045
NCV06,490.136958454,OUT010
FDH53,1298.46613646,OUT045
FDG31,1094.08346737,OUT018
NCC06,1899.38917184,OUT045
FDS13,4326.86412341,OUT049
FDP16,4230.29302429,OUT035
FDA35,1994.94804179,OUT013
DRP47,3454.75250436,OUT018
FDY28,580.962044189,OUT010
FDY20,1438.56840104,OUT035
NCH30,1839.11680861,OUT017
NCR29,155.479077762,OUT019
NCP05,2459.02713226,OUT013
NCF30,280.667700398,OUT019
FDA08,2381.53758787,OUT035
FDN51,6149.77193526,OUT027
FDH12,1650.18350808,OUT046
FDY39,3307.13713687,OUT017
NCO53,3292.5191631,OUT045
FDB40,2607.09896042,OUT046
FDH02,1254.96678527,OUT049
FDY11,1384.59699913,OUT027
FDQ09,279.732420296,OUT019
FDP16,3720.70966567,OUT013
NCF55,531.921423798,OUT018
FDY09,4221.81752798,OUT027
FDY39,3302.05748825,OUT045
NCU53,2364.6512048,OUT049
NCT41,2889.23354118,OUT049
FDJ45,597.970794934,OUT046
FDR28,2628.40211018,OUT013
FDN08,2083.89908382,OUT013
FDJ07,1938.98824772,OUT049
FDZ09,4156.98957657,OUT027
FDQ14,2334.25515528,OUT017
FDY12,1289.96809135,OUT027
FDK57,2109.00803598,OUT046
FDD20,2195.00935636,OUT049
FDS36,1471.95548361,OUT018
FDI40,1807.55387518,OUT049
FDJ40,1835.17987249,OUT045
FDE08,2585.98398918,OUT013
DRK01,1561.85471969,OUT013
FDC58,670.224361373,OUT049
FDE50,2833.06890149,OUT046
FDX48,2612.0623532,OUT035
DRM35,3129.04517299,OUT018
FDG41,1812.2995156,OUT013
FDB52,4333.16587487,OUT046
FDV19,2631.86576951,OUT045
DRG48,2588.75950796,OUT017
FDI26,2844.54572938,OUT013
FDU11,280.209045076,OUT019
FDF59,281.91895882,OUT019
FDR07,1561.22285744,OUT049
NCE06,2514.7617904,OUT017
FDE10,2117.23868978,OUT046
NCO55,1813.21207579,OUT046
